RegioNaam,Region code,Total population (nr.),Men (%),Women (%),<5 years old (%),5-9 years old (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-44 years old (%),45-64 years old (%),65-79 years old (%),80+ years old  (%),Total demographic pressure (%),Green pressure (%),Grey pressure (%),Unmarried (%),Married (%),Divorced (%),Widowed (%),Dutch background (%),Migration background - any (%),Migration background - western (%),Migration background - any non-western (%),Migration background - Maroccan (%),"Migration background - former Dutch Antilles, Aruba  (%)",Migration background - Suriname (%),Migration background - Turkey (%),Migration background - remaining non-western (%),Population density (people/km2),Single person households (%),Households without children (%),Households with children (%),Average household size (people/household),Total housing stock (nr.),Newly constructed houses (%),Housing density (houses/km2),Owner-occupied houses (%),Rental houses (%),House ownership unknown (%),Average house price (x 1000EUR),Total students (nr.),Students - secondary education (%),Students - bol (%),Students - bbl (%),Students - hbo (%),Students - university (%),Companies (nr.),"Companies by type - agriculture, forestry and fishery (%)",Companies by type - industry and engery (%),Companies by type - trade and catering industry (%),"Companies by type - transport, information and comunication (%)",Companies by type - financial services and real-estate (%),Companies by type - business services (%),"Companies by type - culture, recreation and other (%)",Cattle (nr.),Sheep (nr.),Goats (nr.),Horses (nr.),Pigs (nr.),Chickens (nr.),Turkeys (nr.),Ducks for slaughter (nr.),Other poultry (nr.),Rabbits (nr.),Fur animals (nr.),Cultivated land (are),Cultivated land by type - agriculture (%),"Cultivated land by type - horticulture, open ground (%)","Cultivated land by type - horticulture, under glass (%)",Cultivated land by type - permanent grassland (%),Cultivated land by type - natural grassland (%),Cultivated land by type - temporary grassland (%),Cultivated land by type - green fodder crops (%),Cars (per 1000 inhabitants),Privately owned cars (per 1000 inhabitants),Motorcycles (per 1000 inhabitants),Mopeds (per 1000 inhabitants),Total road length (km),Road owned by municipality (%),Road owned by province (%),Road owned by state (%),Total area (km2),Districts (nr.),Neighbourhoods (nr.),Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,D66,PVV (Partij voor de Vrijheid),CDA,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),GROENLINKS,Forum voor Democratie,Partij voor de Dieren,ChristenUnie,Volt,JA21,Staatkundig Gereformeerde Partij (SGP),DENK,50PLUS,BBB,BIJ1,CODE ORANJE,NIDA,Splinter,Piratenpartij,JONG,Trots op Nederland (TROTS),Lijst Henk Krol,NLBeter,"Blanco (Zeven, A.J.L.B.)",LP (Libertaire Partij),OPRECHT,JEZUS LEEFT,DE FEESTPARTIJ (DFP),U-Buntu Connected Front,Vrij en Sociaal Nederland,Partij van de Eenheid,Wij zijn Nederland,Partij voor de Republiek,Modern Nederland,De Groenen
Breda,GM0758,184069.0,0.4920383117200615,0.5079616882799385,4.8,5.1,5.5,6.1,7.6,26.1,26.2,13.8,4.8,66.8,35.8,31.0,44.4,40.4,9.4,5.7,75.8,24.2,11.5,12.8,3.1,1.2,1.1,1.7,5.6,1464.0,42.6,27.2,30.2,2.05,84567.0,0.007390589709934135,673.0,55.2,44.3,0.5,292.0,26065.0,0.3946288125839248,0.1383464415883368,0.0360253213121043,0.3507001726453098,0.0802992518703241,19225.0,0.01092327698309493,0.1256176853055916,0.2127438231469441,0.0912873862158647,0.1100130039011703,0.3219765929778934,0.1274382314694408,4746.0,229.0,3457.0,286.0,23141.0,0.0,0.0,0.0,0.0,0.0,0.0,358082.0,17.4,15.6,3.1,26.1,12.6,12.0,13.2,827.0,437.0,32.0,62.0,1044.0,0.9339080459770116,0.0028735632183908,0.0622605363984674,128.68,11.0,56.0,140831,110855,195,180,110480,1,2,3,4,5,7,6,8,9,11,12,14,15,10,17,19.0,20,18,16,21.0,22,13.0,26.0,25.0,28.0,24.0,30,27.0,29.0,31.0,33.0,23.0,32.0,34.0,35.0,36.0,37.0
Deurne,GM0762,32471.0,0.5039573773520988,0.4960426226479012,4.8,5.2,5.1,6.1,5.7,21.6,29.7,16.3,5.4,75.1,37.1,38.0,34.4,51.2,7.5,6.8,90.3,9.7,5.8,3.9,0.5,0.2,0.5,0.2,2.5,278.0,30.1,34.4,35.5,2.31,13955.0,0.005446076675026872,119.0,66.2,33.8,0.1,292.0,3606.0,0.4511924570160843,0.1885745978924015,0.084026622296173,0.2107598447032723,0.0654464780920687,3400.0,0.12941176470588237,0.2176470588235294,0.2014705882352941,0.0485294117647058,0.1147058823529411,0.1808823529411764,0.1073529411764705,23915.0,2267.0,953.0,521.0,377436.0,1197585.0,0.0,13112.0,500.0,8400.0,21566.0,651806.0,33.8,4.3,0.9,14.4,3.0,13.6,30.0,531.0,508.0,49.0,90.0,511.0,0.958904109589041,0.0234833659491193,0.0176125244618395,118.36,5.0,17.0,25545,20029,26,37,19966,1,4,3,2,5,8,6,7,12,16,9,15,11,10,14,18.0,21,20,23,22.0,17,30.0,13.0,26.0,24.0,27.0,25,19.0,28.0,29.0,33.0,31.0,32.0,34.0,35.0,36.0,37.0
Pekela,GM0765,12196.0,0.5037717284355526,0.4962282715644474,4.6,5.3,4.8,5.6,5.4,21.3,30.1,17.8,5.1,76.1,35.8,40.2,32.7,49.3,10.3,7.8,90.9,9.1,5.9,3.1,0.0,0.4,0.3,0.3,2.1,249.0,33.0,33.6,33.4,2.18,5774.0,0.0017319016279875303,118.0,63.2,36.7,0.1,135.0,1273.0,0.4139827179890024,0.2953652788688138,0.1382560879811468,0.1327572663000785,0.0196386488609583,735.0,0.08163265306122448,0.2108843537414966,0.272108843537415,0.0748299319727891,0.0680272108843537,0.1428571428571428,0.1496598639455782,3087.0,233.0,125.0,6.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,451376.0,79.3,0.2,0.0,5.1,0.0,6.0,9.4,578.0,573.0,61.0,74.0,165.0,0.8787878787878788,0.1272727272727272,0.0,50.2,2.0,5.0,9844,6978,9,14,6955,3,5,1,6,4,8,2,10,9,7,16,12,13,15,11,18.0,23,21,20,24.0,17,22.0,14.0,29.0,25.0,30.0,28,32.0,19.0,26.0,27.0,31.0,33.0,34.0,35.0,36.0,37.0
Dongen,GM0766,26222.0,0.4993898253375028,0.5006101746624971,4.9,4.9,5.2,6.0,5.4,22.8,29.4,16.3,5.0,73.8,36.7,37.0,32.6,52.0,8.6,6.8,86.0,14.0,7.0,7.0,0.2,0.3,0.5,3.2,2.7,897.0,29.0,33.8,37.2,2.31,11289.0,0.014261670652847905,386.0,70.7,29.2,0.1,261.0,2978.0,0.4539959704499664,0.1799865681665547,0.0849563465413029,0.2078576225654801,0.0732034922766957,2375.0,0.04842105263157895,0.1978947368421052,0.2084210526315789,0.0610526315789473,0.1052631578947368,0.2526315789473684,0.1263157894736842,4025.0,1.0,1862.0,90.0,29588.0,0.0,0.0,0.0,0.0,0.0,0.0,179333.0,33.7,9.8,1.8,19.1,2.3,17.8,15.4,547.0,522.0,50.0,66.0,170.0,0.9882352941176472,0.0117647058823529,0.0,29.74,2.0,17.0,20776,16289,25,24,16240,1,2,3,4,5,6,8,7,9,12,14,10,15,11,16,18.0,13,21,20,22.0,25,17.0,24.0,26.0,30.0,28.0,19,27.0,29.0,33.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Eersel,GM0770,19313.0,0.5066535494226687,0.4933464505773313,4.6,5.0,5.2,5.7,5.3,21.3,30.3,16.4,6.1,75.6,36.0,39.6,33.7,52.6,7.3,6.4,90.2,9.8,6.5,3.3,0.0,0.2,0.2,0.1,2.8,234.0,29.4,35.7,34.9,2.32,8402.0,0.013211140204713163,102.0,73.3,26.6,0.1,327.0,2150.0,0.4711627906976744,0.1706976744186046,0.0674418604651162,0.2065116279069767,0.0841860465116279,2110.0,0.1066350710900474,0.2085308056872037,0.1872037914691943,0.0545023696682464,0.1184834123222748,0.2298578199052132,0.0947867298578199,10767.0,61.0,6002.0,324.0,71591.0,775420.0,0.0,0.0,0.0,0.0,2581.0,438194.0,28.4,6.6,0.0,11.4,1.0,26.2,26.4,585.0,560.0,59.0,80.0,288.0,0.9513888888888888,0.0138888888888888,0.0347222222222222,83.33,6.0,24.0,15594,12695,10,25,12660,1,4,2,3,5,6,7,11,8,9,12,16,15,10,18,20.0,22,23,21,25.0,24,30.0,13.0,14.0,27.0,26.0,17,28.0,19.0,33.0,29.0,31.0,32.0,34.0,35.0,36.0,37.0
Eindhoven,GM0772,234394.0,0.51528196114235,0.4847180388576499,4.7,4.7,4.8,5.4,8.3,31.2,24.2,12.0,4.7,56.8,30.7,26.2,47.5,37.6,9.8,5.0,62.5,37.5,15.4,22.1,2.8,1.2,1.6,4.8,11.7,2674.0,48.3,25.3,26.4,1.92,112965.0,0.012056831762050193,1289.0,44.5,55.4,0.2,265.0,33438.0,0.3212213649141695,0.1231532986422632,0.0386685806567378,0.2631138225970453,0.253842933189784,22700.0,0.001982378854625551,0.1198237885462555,0.2046255506607929,0.1180616740088105,0.0947136563876652,0.3255506607929515,0.1354625550660793,315.0,1371.0,0.0,92.0,105.0,2369.0,0.0,0.0,0.0,0.0,0.0,42363.0,9.6,5.1,0.6,32.8,34.5,5.6,11.9,434.0,402.0,29.0,72.0,1020.0,0.9274509803921568,0.0,0.0725490196078431,88.92,20.0,116.0,164596,123651,276,316,123059,1,2,3,7,5,4,6,8,11,9,14,12,10,15,17,19.0,18,21,20,13.0,22,24.0,23.0,16.0,26.0,30.0,25,27.0,33.0,29.0,28.0,31.0,32.0,34.0,35.0,36.0,37.0
Etten-Leur,GM0777,43878.0,0.4940972697023565,0.5059027302976434,5.1,5.5,6.0,5.9,4.9,23.6,28.4,16.0,4.6,75.5,39.4,36.1,32.9,51.2,9.9,6.1,80.5,19.5,9.6,9.9,2.1,0.6,0.6,2.1,4.5,793.0,30.3,32.4,37.2,2.3,19093.0,0.0047137694442989575,345.0,64.1,35.8,0.1,269.0,5135.0,0.5127555988315482,0.1744888023369036,0.0574488802336903,0.1959104186952288,0.059396299902629,3720.0,0.043010752688172046,0.1774193548387097,0.2244623655913978,0.0793010752688172,0.0900537634408602,0.2620967741935484,0.1236559139784946,4725.0,259.0,1351.0,229.0,33329.0,38760.0,0.0,0.0,0.0,0.0,0.0,265803.0,17.5,12.6,3.1,20.7,6.0,18.9,21.1,510.0,487.0,39.0,51.0,316.0,0.9272151898734176,0.0316455696202531,0.0411392405063291,55.92,10.0,47.0,33511,25699,45,34,25620,1,2,3,4,5,6,8,7,12,9,14,15,11,10,16,19.0,18,20,17,22.0,21,13.0,24.0,25.0,30.0,26.0,28,29.0,27.0,33.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Geertruidenberg,GM0779,21544.0,0.4966580022279985,0.5033419977720015,4.5,5.4,5.7,5.9,4.8,23.1,29.5,16.5,4.6,73.9,37.2,36.7,32.9,51.1,9.2,6.7,89.3,10.7,6.4,4.3,0.2,0.3,0.6,0.4,2.6,809.0,30.2,33.1,36.7,2.26,9639.0,"8,30E+11",362.0,62.7,37.3,0.1,238.0,2436.0,0.465927750410509,0.2060755336617405,0.0972906403940886,0.1798029556650246,0.0509031198686371,2125.0,0.02588235294117647,0.2258823529411764,0.2094117647058823,0.0823529411764705,0.0964705882352941,0.2329411764705882,0.1270588235294117,2552.0,130.0,942.0,11.0,13450.0,355125.0,0.0,0.0,0.0,0.0,0.0,160299.0,40.9,3.8,0.1,21.8,2.6,19.6,11.0,535.0,504.0,43.0,53.0,164.0,0.9085365853658536,0.0,0.0914634146341463,29.64,3.0,11.0,17247,13240,21,19,13200,1,3,2,4,5,8,6,7,9,12,15,11,10,16,20,18.0,14,13,17,21.0,22,25.0,30.0,24.0,28.0,26.0,19,27.0,29.0,33.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Gilze en Rijen,GM0784,26431.0,0.4987325489009118,0.5012674510990882,4.9,5.3,5.5,6.1,5.3,22.4,29.3,16.6,4.6,75.4,38.2,37.2,32.4,52.5,9.0,6.2,83.0,17.0,7.9,9.1,0.6,0.5,0.4,3.6,4.0,404.0,29.3,34.3,36.4,2.31,11301.0,0.0069905318113441285,173.0,64.0,35.8,0.1,267.0,3145.0,0.4753577106518283,0.1936406995230524,0.068362480127186,0.1968203497615262,0.065818759936407,2355.0,0.055201698513800426,0.1932059447983015,0.2229299363057325,0.0806794055201698,0.078556263269639,0.2420382165605095,0.1295116772823779,8876.0,419.0,3628.0,218.0,21222.0,355646.0,0.0,0.0,0.0,8050.0,0.0,308827.0,17.4,7.2,0.1,22.7,1.4,29.4,21.8,545.0,509.0,52.0,57.0,259.0,0.9073359073359072,0.0501930501930501,0.0424710424710424,65.66,4.0,10.0,20316,16102,36,16,16050,1,2,3,4,5,6,8,7,9,12,14,15,11,16,10,20.0,18,22,17,21.0,24,19.0,28.0,13.0,30.0,25.0,26,27.0,29.0,33.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Goirle,GM0785,23904.0,0.4959002677376171,0.5040997322623829,4.8,5.9,6.0,5.8,4.1,21.5,28.7,18.2,5.0,84.3,41.5,42.8,31.2,53.7,8.6,6.5,88.4,11.6,6.8,4.8,0.4,0.5,0.4,0.9,2.5,556.0,28.3,35.2,36.5,2.31,10363.0,0.006175817813374506,241.0,70.8,29.2,0.1,294.0,2737.0,0.5279503105590062,0.1483375959079284,0.052246985750822,0.2024113993423456,0.0690537084398976,2160.0,0.03009259259259259,0.1759259259259259,0.2037037037037037,0.0648148148148148,0.1180555555555555,0.2847222222222222,0.1226851851851851,9014.0,4.0,2.0,207.0,13284.0,63040.0,0.0,0.0,0.0,0.0,0.0,143326.0,26.2,1.0,0.0,14.4,8.2,30.6,19.6,518.0,495.0,44.0,61.0,193.0,1.0,0.0,0.0,43.38,18.0,31.0,18782,15151,20,24,15107,1,2,3,4,5,6,7,8,9,12,11,15,10,14,18,16.0,20,17,22,21.0,25,30.0,26.0,19.0,24.0,13.0,27,28.0,29.0,33.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Grave,GM0786,12436.0,0.5087648761659698,0.4912351238340302,4.1,4.9,5.3,6.0,5.5,21.4,30.1,17.7,5.1,75.8,35.8,40.0,34.6,49.3,9.2,6.9,86.2,13.8,8.7,5.1,0.3,0.2,0.4,0.3,3.8,457.0,31.8,33.9,34.3,2.23,5465.0,0.003110704483074108,201.0,68.0,30.5,1.6,232.0,1476.0,0.462059620596206,0.1991869918699187,0.0630081300813008,0.2093495934959349,0.0663956639566395,1000.0,0.065,0.2,0.215,0.045,0.085,0.25,0.14,2828.0,522.0,15.0,130.0,34801.0,260731.0,0.0,0.0,0.0,0.0,0.0,159472.0,27.4,2.8,0.0,22.3,3.3,16.6,27.6,548.0,537.0,54.0,88.0,140.0,0.9285714285714286,0.0714285714285714,0.0,28.03,4.0,17.0,9736,7994,10,12,7972,1,2,3,4,5,8,6,7,9,12,11,16,10,15,20,17.0,18,21,23,22.0,13,14.0,25.0,24.0,30.0,28.0,19,26.0,27.0,29.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Helmond,GM0794,92423.0,0.5051015439879684,0.4948984560120316,5.0,5.5,6.0,6.5,5.7,24.9,29.2,13.5,3.8,67.2,38.2,29.0,36.9,46.6,11.0,5.5,72.2,27.8,14.2,13.6,4.2,0.8,0.7,2.8,5.1,1738.0,34.6,28.7,36.7,2.24,40788.0,0.010444248308325979,767.0,53.9,45.9,0.3,229.0,11151.0,0.4738588467402027,0.202134337727558,0.0656443368307775,0.1962155860460945,0.0621468926553672,7475.0,0.008695652173913044,0.2140468227424749,0.2421404682274247,0.0709030100334448,0.1010033444816053,0.2381270903010033,0.1250836120401337,1461.0,325.0,2.0,153.0,35772.0,58637.0,27646.0,0.0,0.0,0.0,0.0,88072.0,16.4,7.6,0.4,25.7,1.1,17.8,31.1,479.0,456.0,32.0,82.0,528.0,0.9791666666666666,0.0208333333333333,0.0,54.75,12.0,44.0,67212,47993,85,80,47828,1,3,2,5,4,8,6,7,14,9,12,11,15,10,18,19.0,16,20,17,21.0,22,23.0,24.0,13.0,30.0,26.0,25,28.0,27.0,29.0,33.0,31.0,32.0,34.0,35.0,36.0,37.0
's-Hertogenbosch,GM0796,155111.0,0.4938785772769178,0.5061214227230821,4.8,5.2,5.2,5.5,6.1,26.9,28.0,14.0,4.1,63.8,34.0,29.8,41.9,42.3,10.2,5.6,79.1,20.9,9.1,11.8,3.2,0.7,1.2,1.8,4.9,1410.0,40.1,28.9,31.0,2.08,72991.0,0.007589976846460522,664.0,52.4,47.2,0.4,295.0,17964.0,0.438877755511022,0.1540302827877978,0.0543865508795368,0.2596860387441549,0.0930193720774883,18030.0,0.010537992235163616,0.1558513588463671,0.2013311148086522,0.0873544093178036,0.1003882418191902,0.3122573488630061,0.1325568496949528,11396.0,1996.0,6528.0,105.0,116109.0,65851.0,0.0,0.0,0.0,16503.0,9000.0,486703.0,24.2,1.8,0.1,31.2,4.5,14.5,23.7,528.0,443.0,29.0,73.0,861.0,0.9221835075493612,0.0069686411149825,0.0708478513356562,117.81,14.0,107.0,121353,95871,186,153,95532,1,2,3,5,4,7,6,8,9,11,14,12,15,10,17,19.0,20,18,16,21.0,22,23.0,13.0,26.0,24.0,30.0,25,27.0,28.0,33.0,29.0,31.0,32.0,34.0,35.0,36.0,37.0
Heusden,GM0797,44692.0,0.5017676541662938,0.4982323458337062,4.7,5.2,5.6,6.0,5.4,22.4,29.9,15.9,4.8,73.0,37.1,35.9,33.2,52.5,8.3,6.0,85.5,14.5,7.9,6.6,0.8,0.3,0.3,2.4,2.8,567.0,29.3,34.0,36.7,2.32,19193.0,0.009065805241494295,243.0,67.6,32.4,0.1,293.0,5149.0,0.4732957855894348,0.1720722470382598,0.0706933385123324,0.2116915906001165,0.0722470382598562,4605.0,0.04125950054288816,0.2258414766558089,0.2084690553745928,0.0651465798045602,0.1118349619978284,0.2301845819761129,0.1161780673181324,6654.0,671.0,4756.0,253.0,5286.0,236117.0,0.0,0.0,0.0,0.0,0.0,352638.0,14.9,3.6,1.8,43.2,3.9,13.9,18.6,548.0,520.0,42.0,76.0,363.0,0.9228650137741048,0.0192837465564738,0.0550964187327823,81.22,11.0,17.0,34890,28275,45,26,28204,1,2,3,4,5,8,6,7,9,12,11,14,15,10,16,18.0,23,20,22,21.0,13,19.0,24.0,17.0,26.0,30.0,28,25.0,27.0,29.0,33.0,31.0,32.0,34.0,35.0,36.0,37.0
Hilvarenbeek,GM0798,15518.0,0.5012888258796236,0.4987111741203763,4.3,4.7,5.8,6.3,5.1,20.1,30.9,17.5,5.3,77.9,37.5,40.4,33.1,53.9,6.5,6.5,91.9,8.1,5.6,2.5,0.1,0.1,0.1,0.1,2.0,164.0,28.2,35.9,35.8,2.35,6724.0,0.02126710291493159,71.0,75.8,24.0,0.2,328.0,1891.0,0.4685351665785299,0.1713379164463247,0.0597567424643046,0.2326811210999471,0.0676890534108937,1835.0,0.13896457765667575,0.1689373297002724,0.1961852861035422,0.0544959128065395,0.0899182561307901,0.2316076294277929,0.1198910081743869,18632.0,771.0,8210.0,422.0,159698.0,438301.0,0.0,0.0,0.0,0.0,0.0,532137.0,25.3,6.0,0.1,12.5,6.1,22.0,28.0,579.0,554.0,50.0,78.0,287.0,0.9233449477351916,0.0766550522648083,0.0,96.51,5.0,11.0,12563,10640,10,12,10618,1,2,4,3,5,6,7,8,9,12,16,11,15,10,18,22.0,20,17,30,26.0,21,13.0,25.0,24.0,14.0,27.0,33,19.0,28.0,29.0,23.0,31.0,32.0,34.0,35.0,36.0,37.0
Loon op Zand,GM0809,23408.0,0.496795967190704,0.5032040328092959,4.8,4.7,5.1,6.0,5.1,21.8,30.0,17.0,5.6,75.8,36.2,39.6,33.3,51.3,8.3,7.1,88.6,11.4,7.1,4.3,0.1,0.2,0.4,1.1,2.5,469.0,29.6,34.5,35.9,2.28,10409.0,0.016332020366990104,208.0,63.3,36.5,0.2,268.0,2555.0,0.4669275929549902,0.1851272015655577,0.0786692759295499,0.2078277886497064,0.0614481409001956,2285.0,0.03938730853391685,0.2013129102844639,0.24945295404814,0.0568927789934354,0.0984682713347921,0.2275711159737418,0.12472647702407,2801.0,2385.0,2402.0,229.0,13645.0,291590.0,0.0,0.0,0.0,0.0,0.0,144849.0,16.4,9.4,1.1,38.2,5.3,13.5,16.0,552.0,532.0,48.0,76.0,221.0,0.9547511312217196,0.0452488687782805,0.0,50.71,4.0,32.0,18552,14710,27,32,14651,1,3,2,4,5,6,8,7,9,12,15,11,10,16,13,14.0,18,20,17,22.0,30,24.0,21.0,26.0,25.0,19.0,28,27.0,29.0,23.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Mill en Sint Hubert,GM0815,10939.0,0.5113812962793673,0.4886187037206326,4.0,4.2,5.9,5.8,5.6,20.1,32.4,16.7,5.2,72.0,34.3,37.7,34.1,52.8,6.7,6.5,93.3,6.7,4.5,2.2,0.1,0.1,0.1,0.2,1.7,209.0,26.7,36.8,36.5,2.37,4627.0,0.006915928247244435,89.0,72.5,27.4,0.2,272.0,1269.0,0.4539007092198581,0.2001576044129235,0.0827423167848699,0.2072498029944838,0.0559495665878644,1150.0,0.13478260869565217,0.217391304347826,0.1956521739130435,0.0478260869565217,0.1043478260869565,0.1869565217391304,0.108695652173913,6799.0,412.0,567.0,101.0,83795.0,418780.0,0.0,0.0,0.0,0.0,10035.0,248662.0,27.2,11.7,0.2,14.8,3.9,17.7,24.4,616.0,595.0,69.0,95.0,232.0,0.961206896551724,0.0387931034482758,0.0,53.17,4.0,15.0,8909,7356,10,12,7334,1,4,3,2,5,8,6,16,9,7,12,15,11,10,20,23.0,18,13,14,21.0,17,26.0,22.0,30.0,25.0,29.0,19,24.0,27.0,28.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
"Nuenen, Gerwen en Nederwetten",GM0820,23383.0,0.4939913612453492,0.5060086387546509,4.7,5.0,5.4,5.9,4.6,19.1,29.4,19.8,6.1,88.3,39.5,48.8,30.0,54.4,9.0,6.6,86.5,13.5,9.1,4.4,0.2,0.3,0.4,0.4,3.1,694.0,28.5,36.3,35.1,2.29,10285.0,0.01545940690325717,305.0,75.1,24.8,0.2,347.0,2720.0,0.4705882352941176,0.14375,0.0430147058823529,0.2533088235294117,0.0893382352941176,2520.0,0.025793650793650792,0.1349206349206349,0.1964285714285714,0.0714285714285714,0.1388888888888889,0.3174603174603174,0.1130952380952381,2106.0,328.0,0.0,277.0,26097.0,108102.0,0.0,0.0,0.0,0.0,1000.0,105735.0,6.9,6.7,0.1,33.1,6.8,15.3,31.1,561.0,534.0,43.0,67.0,228.0,0.9692982456140352,0.0307017543859649,0.0,33.94,3.0,10.0,18561,16095,22,24,16049,1,2,4,3,5,6,7,8,9,11,12,15,10,16,20,18.0,14,24,17,21.0,13,26.0,22.0,30.0,23.0,19.0,25,27.0,28.0,29.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Oirschot,GM0823,18714.0,0.503419899540451,0.496580100459549,4.3,4.9,5.1,6.4,5.6,20.1,31.9,16.3,5.3,73.3,35.9,37.4,34.4,52.1,7.1,6.4,91.9,8.1,5.2,3.0,0.1,0.2,0.3,0.1,2.3,184.0,27.5,34.8,37.6,2.39,7965.0,0.008411801632140616,78.0,76.3,23.5,0.2,349.0,2174.0,0.4310027598896044,0.1987120515179392,0.0919963201471941,0.2097516099356025,0.0685372585096596,2290.0,0.12882096069868995,0.1768558951965065,0.1965065502183406,0.0589519650655021,0.1026200873362445,0.2205240174672489,0.1157205240174672,11256.0,1567.0,10359.0,312.0,141530.0,911001.0,0.0,0.0,0.0,0.0,9995.0,448018.0,15.9,7.9,0.3,21.5,10.6,19.6,24.2,580.0,556.0,51.0,91.0,326.0,0.9233128834355828,0.0245398773006134,0.0521472392638036,102.84,4.0,15.0,15112,12525,21,22,12482,1,4,2,3,5,6,8,7,9,12,16,11,15,10,18,22.0,21,23,20,13.0,30,24.0,25.0,17.0,26.0,28.0,14,27.0,29.0,19.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Oisterwijk,GM0824,26245.0,0.4915602971994666,0.5084397028005334,4.1,4.9,5.6,6.4,4.9,20.0,29.7,17.8,6.4,83.2,38.7,44.4,33.8,49.9,8.8,7.5,88.5,11.5,6.6,4.9,0.6,0.3,0.3,0.5,3.3,411.0,31.1,34.3,34.6,2.26,11619.0,0.006971340046475601,182.0,68.3,31.2,0.5,350.0,3132.0,0.4802043422733077,0.1819923371647509,0.0482120051085568,0.216794380587484,0.0727969348659003,3335.0,0.044977511244377814,0.1454272863568216,0.2188905547226386,0.047976011994003,0.1379310344827586,0.2953523238380809,0.1109445277361319,5172.0,294.0,857.0,275.0,98066.0,223068.0,45678.0,0.0,0.0,0.0,4500.0,241834.0,17.9,4.3,0.2,20.3,10.7,20.6,26.0,538.0,507.0,40.0,67.0,285.0,0.968421052631579,0.0,0.031578947368421,65.13,15.0,25.0,25768,20983,27,22,20934,1,2,4,3,5,6,7,8,9,12,11,15,10,16,14,18.0,20,17,21,24.0,13,22.0,30.0,25.0,26.0,27.0,19,28.0,29.0,23.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0
Oosterhout,GM0826,55982.0,0.4933192811975277,0.5066807188024722,4.9,5.1,5.2,5.8,5.0,22.2,29.4,17.4,5.0,76.8,37.1,39.7,32.3,51.0,10.1,6.6,79.3,20.7,9.5,11.2,3.0,0.6,0.7,2.8,4.1,783.0,32.3,33.6,34.1,2.22,25158.0,0.0031799030129581046,352.0,60.4,39.2,0.4,264.0,6118.0,0.4650212487741091,0.1925465838509316,0.061294540699575,0.2028440666884602,0.0782935599869238,5385.0,0.02414113277623027,0.1754874651810584,0.2302692664809656,0.0807799442896936,0.1086350974930362,0.2609099350046425,0.1197771587743732,5915.0,208.0,1857.0,190.0,7155.0,69237.0,0.0,0.0,0.0,0.0,0.0,271023.0,13.0,3.0,1.0,27.6,3.2,28.1,24.1,552.0,503.0,39.0,57.0,434.0,0.9101382488479264,0.0253456221198156,0.064516129032258,73.09,14.0,44.0,43843,33283,56,45,33182,1,2,3,4,5,6,8,7,9,14,12,11,15,10,16,20.0,18,17,19,22.0,13,21.0,24.0,30.0,25.0,28.0,33,26.0,27.0,29.0,31.0,23.0,32.0,34.0,35.0,36.0,37.0
Oss,GM0828,91915.0,0.5027797421530762,0.4972202578469238,4.9,4.9,5.3,6.1,5.9,23.5,29.4,15.2,4.8,70.2,36.1,34.1,35.8,48.7,9.3,6.2,80.6,19.4,9.4,9.9,0.5,0.3,0.7,4.6,3.7,563.0,33.6,30.7,35.7,2.25,40325.0,0.010340979541227526,247.0,63.1,36.7,0.2,254.0,10625.0,0.4352941176470588,0.1999058823529411,0.0866823529411764,0.2066823529411764,0.071435294117647,8635.0,0.05153445280833816,0.2333526346265199,0.2154024319629415,0.0654313839027214,0.0984365952518818,0.2142443543717429,0.1210191082802547,35406.0,3452.0,12003.0,771.0,218859.0,493888.0,0.0,0.0,0.0,9450.0,1998.0,883779.0,12.7,1.7,0.0,41.3,4.8,15.8,23.7,524.0,490.0,41.0,83.0,848.0,0.956367924528302,0.0294811320754717,0.0141509433962264,170.93,23.0,106.0,70994,54686,72,98,54516,1,3,5,2,4,8,6,7,9,14,12,11,15,16,10,17.0,18,20,23,21.0,22,19.0,13.0,30.0,24.0,28.0,27,25.0,26.0,29.0,33.0,31.0,32.0,34.0,35.0,36.0,37.0
